,image,dark_corner,hair,gel_bubble,ruler,clean,label
9966,ISIC_0030573,0.0881791040301323,1.0,0.5145034790039062,0.21589542925357816,0.0,0
9968,ISIC_0063758,0.6441487669944763,1.0,0.01836169883608818,0.378606915473938,0.0,0
9969,ISIC_0071895,0.0005394195904955269,1.0,0.438985139131546,0.061517562717199326,0.0,0
9970,ISIC_0032053,0.0917067751288414,0.08381598442792892,1.0,0.008097967132925987,0.0,0
9972,ISIC_0028393,0.16958625614643094,1.0,0.2806558907032013,0.16395601630210874,0.0,0
9973,ISIC_0054572,0.6316698789596558,0.011448987759649755,0.032836571335792535,0.032532241195440285,1.0,0
9976,ISIC_0034295,0.011634941212832928,1.0,0.18826749920845032,0.001655063359066844,0.0,0
9978,ISIC_0067094,0.08812598139047623,1.0,0.11549104750156405,0.029562640935182568,0.0,0
9980,ISIC_0033647,0.9654138684272766,0.2951081991195679,1.0,0.032449185848236084,0.0,0
9984,ISIC_0059970,1.0,0.8279231190681458,0.000581358268391341,0.9871193766593932,0.0,0
9986,ISIC_0069242,1.0,0.1683984398841858,0.00283085647970438,0.9747191071510316,0.0,0
9988,ISIC_0057256,0.00022636103676632047,1.0,0.6246286630630493,0.0013512525474652648,0.0,0
9989,ISIC_0027636,0.0106591759249568,0.6001914739608765,0.06823845207691193,0.007016937714070082,1.0,0
9994,ISIC_0024604,0.33390483260154724,1.0,0.4257068336009979,0.1599605232477188,0.0,0
9995,ISIC_0071001,0.004544863477349281,0.3942013084888458,1.0,0.00756164314225316,0.0,0
9997,ISIC_0033003,0.21774429082870486,0.1669938713312149,0.4553786218166351,0.43369102478027344,1.0,0
9998,ISIC_0026572,0.052654381841421134,0.5169500112533569,0.5563127398490906,0.054581552743911736,1.0,0
9999,ISIC_0030251,0.006929991766810417,1.0,0.031661644577980035,0.1453462839126587,0.0,0
10000,ISIC_0071376,0.027954213321208957,0.6109063029289246,1.0,0.12422715127468108,0.0,0
10002,ISIC_0027929,0.010848584584891796,1.0,0.2461061924695969,0.024148650467395786,0.0,0
10005,ISIC_0033757,1.0,0.8736075758934021,0.3768154978752136,0.0016193310730159285,0.0,0
10006,ISIC_0072074,0.003564639016985893,0.4085962772369385,0.5155894756317139,0.0011059630196541548,1.0,0
10007,ISIC_0054545,0.027165310457348824,1.0,0.024689234793186188,0.04835093393921852,0.0,0
10010,ISIC_0069143,0.09003205597400665,1.0,0.16426704823970795,0.003214313881471753,0.0,0
10011,ISIC_0025552,0.001839336473494768,0.03339078277349472,0.4217708110809326,0.0036029794719070205,1.0,0
10012,ISIC_0030169,0.0474664643406868,1.0,0.7454730868339539,0.0012982592452317474,0.0,0
10014,ISIC_0032884,0.020496433600783348,1.0,0.6279188394546509,0.02612781524658203,0.0,0
10015,ISIC_0029874,0.04365633428096771,1.0,0.014519981108605862,0.009369764477014542,0.0,0
10016,ISIC_0026886,0.0011004569241777062,0.07035521417856216,1.0,0.005505563225597143,0.0,0
10017,ISIC_0024389,0.037515081465244286,1.0,0.3864133954048157,0.05488486588001251,0.0,0
10019,ISIC_0069202,0.005477802362293005,1.0,0.8817819356918335,0.045403435826301575,0.0,0
10021,ISIC_0034067,0.2538626194000244,0.3849699497222901,0.007395181804895402,0.0007286801119334996,1.0,0
10023,ISIC_0029345,0.19212158024311066,1.0,0.4766987860202789,0.007085450924932956,0.0,0
10024,ISIC_0030029,0.3188811242580414,0.020548133179545403,0.044911202043294914,0.004987142514437437,1.0,0
10025,ISIC_0070505,0.04056401178240776,0.0128953754901886,1.0,0.05170604214072228,0.0,0
10026,ISIC_0025328,0.3180965483188629,1.0,0.8281882405281067,0.006964425556361675,0.0,0
10028,ISIC_0054655,0.9612640142440796,1.0,0.025926345959305763,0.08808448910713196,0.0,0
10029,ISIC_0066672,0.2355459183454513,1.0,0.3665134310722351,0.03559872508049011,0.0,0
10030,ISIC_0068684,0.4442756175994873,0.17563527822494507,0.16057786345481873,0.005019481293857098,1.0,0
10032,ISIC_0024849,0.06594924628734589,0.1392332911491394,0.3031798005104065,0.05794870480895041,1.0,0
10035,ISIC_0029037,0.026060830801725388,0.4206438362598419,0.14491477608680725,0.007721025962382555,1.0,0
10036,ISIC_0061370,0.31914836168289185,0.02527120523154736,0.2658337354660034,0.011219544336199759,1.0,0
10037,ISIC_0062742,0.5016934871673584,1.0,0.034800469875335686,0.31546446681022644,0.0,0
10038,ISIC_0031457,0.6224655508995056,0.1934146881103516,0.06940905749797821,1.0,0.0,0
10043,ISIC_0028044,0.34315821528434753,1.0,0.19271911680698395,0.044067122042179115,0.0,0
10044,ISIC_0064289,0.5709152221679688,1.0,0.06294693052768707,0.014493291266262531,0.0,0
10045,ISIC_0072283,0.02333381026983261,1.0,0.8029499053955078,0.0014663231559097767,0.0,0
10047,ISIC_0058524,0.02915836125612259,0.451615184545517,1.0,0.10830547660589218,0.0,0
10048,ISIC_0071194,1.0,0.9259877204895021,0.0010150265879929066,0.9557573199272156,0.0,0
10049,ISIC_0053786,0.00613905768841505,1.0,0.098872072994709,0.001993589568883181,0.0,0
10050,ISIC_0025295,0.01285106223076582,0.3044699728488922,0.03702636063098908,0.3023374676704407,1.0,0
10052,ISIC_0066721,1.0,0.9937728047370912,0.009454663842916487,0.9248751997947692,0.0,0
10053,ISIC_0001187,0.6784859299659729,1.0,0.0020888603758066893,0.00749144982546568,0.0,0
10055,ISIC_0033937,0.34436360001564026,0.17472068965435028,0.3511095345020294,0.0019392119720578196,1.0,0
10056,ISIC_0027383,0.11909019201993942,1.0,0.7419493794441223,0.040255974978208535,0.0,0
10057,ISIC_0026669,0.1536891758441925,1.0,0.0622972697019577,0.005298231262713671,0.0,0
10061,ISIC_0031780,0.03360642120242119,1.0,0.5902273654937744,0.015553487464785576,0.0,0
10062,ISIC_0024584,0.005286516156047583,1.0,0.20522457361221316,0.06979069113731384,0.0,0
10063,ISIC_0028692,0.00513372616842389,0.2900939583778381,0.4681350290775299,0.001880148891359568,1.0,0
10064,ISIC_0025008,0.36018240451812744,0.15911322832107544,1.0,0.012904197908937931,0.0,0
10066,ISIC_0031486,0.0760561153292656,1.0,0.1381460428237915,0.09872805327177048,0.0,0
10067,ISIC_0025668,0.34715166687965393,1.0,0.4576806724071503,0.08635856956243515,0.0,0
10068,ISIC_0030912,0.3713939785957336,0.4294882118701935,0.1121491640806198,0.17946816980838776,1.0,0
10070,ISIC_0027269,0.2165924459695816,0.021183880046010014,0.2563075125217438,0.008035224862396717,1.0,0
10071,ISIC_0028248,1.0,0.0080001475289464,0.0655655562877655,0.0183830838650465,0.0,0
10072,ISIC_0066648,1.0,0.16287197172641754,0.11709454655647278,0.4814739227294922,0.0,0
10076,ISIC_0033035,0.09960238635540007,0.09901813417673112,0.001723109744489193,0.12016907334327698,1.0,0
10077,ISIC_0014594,0.902801752090454,0.5069655776023865,1.0,0.026648297905921936,0.0,0
10079,ISIC_0034231,1.0,0.21558023989200592,0.13910025358200073,0.14091525971889496,0.0,0
10080,ISIC_0027596,0.0268776323646307,0.03745896741747856,0.08092521876096725,0.07408902794122696,1.0,0
10081,ISIC_0028768,0.1208021268248558,0.025250650942325592,0.393595278263092,0.0027420828118920326,1.0,0
10082,ISIC_0030395,0.03701634705066681,0.019207939505577087,0.0690481886267662,0.008395643904805183,1.0,0
10083,ISIC_0025991,0.5288101434707642,1.0,0.2087249755859375,0.05313265323638916,0.0,0
10084,ISIC_0033021,0.0566619411110878,1.0,0.0632757693529129,0.008104423992335795,0.0,0
10085,ISIC_0031611,0.09454593062400818,0.04735017195343971,0.055577211081981666,0.0039948192425072184,1.0,0
10087,ISIC_0054223,1.0,0.7223284244537354,0.2476209104061127,0.7586984038352966,0.0,0
10089,ISIC_0032417,1.0,0.11008182168006896,0.3812190294265747,0.2418210953474045,0.0,0
10093,ISIC_0025912,0.03579522669315338,1.0,0.2970901727676392,0.0071346359327435485,0.0,0
10096,ISIC_0032456,0.00815176498144865,0.013941401615738869,0.2258753180503845,0.007788633927702905,1.0,0
10099,ISIC_0072957,0.07280907034873962,0.5259503722190857,0.27912068367004395,0.001689039869233966,1.0,0
10102,ISIC_0054326,1.0,0.08777011930942535,0.01751274615526199,0.9041494727134703,0.0,0
10104,ISIC_0030888,0.366172194480896,0.4958868026733398,0.6276775598526001,0.031254347413778305,1.0,0
10105,ISIC_0030291,1.0,0.0038819313049316406,0.010548596270382404,0.02749063074588776,0.0,0
10111,ISIC_0072964,1.0,0.9786643385887146,0.0576375387609005,0.7107999920845032,0.0,0
10112,ISIC_0029410,0.439152330160141,0.19123779237270355,0.2074592262506485,0.00615622801706195,1.0,0
10113,ISIC_0060856,1.0,0.05021585896611214,0.031360544264316566,0.951561152935028,0.0,0
10114,ISIC_0060038,1.0,0.3676171004772186,0.10779880732297896,0.9652453064918518,0.0,0
10116,ISIC_0062034,0.6307036876678467,0.4090900421142578,0.3568064570426941,0.04950067400932312,1.0,0
10119,ISIC_0012359,0.021052081137895584,0.17840318381786344,0.7540795207023621,1.0,0.0,0
10121,ISIC_0055385,0.009005033411085606,0.4604392647743225,1.0,0.006261174567043781,0.0,0
10124,ISIC_0067687,1.0,0.116819828748703,0.0008930361946113409,0.7770280241966248,0.0,0
10127,ISIC_0064771,0.1429433375597,1.0,0.20813825726509091,0.002432912588119507,0.0,0
10128,ISIC_0033797,0.01691015064716339,0.03547649085521698,0.01174547988921404,1.0,0.0,0
10129,ISIC_0061852,0.029321901500225067,1.0,0.90146803855896,0.22131876647472384,0.0,0
10130,ISIC_0064012,0.32837313413619995,0.17918391525745392,0.26192453503608704,0.024133196100592613,1.0,0
10133,ISIC_0064719,0.4596073925495148,1.0,0.043570376932621,0.9011585116386414,0.0,0
10134,ISIC_0067096,0.7125244140625,1.0,0.018026363104581836,0.3105300664901733,0.0,0
10135,ISIC_0027839,0.8233280777931213,0.9816478490829468,0.14840413630008698,1.0,0.0,0
10136,ISIC_0033669,0.10463202744722366,1.0,0.9741411805152892,0.004340426530689001,0.0,0
10137,ISIC_0070947,0.32849937677383423,1.0,0.17894773185253146,0.1603398323059082,0.0,0
10138,ISIC_0070928,0.8370236754417419,0.05088147521018982,0.0034464451018720865,1.0,0.0,0
10144,ISIC_0057444,0.00012583499483298508,1.0,0.17846879363059998,0.0024505360051989555,0.0,0
10147,ISIC_0067479,0.02311158925294876,0.16347631812095642,0.2987261712551117,0.00044484558748081326,1.0,0
10148,ISIC_0070692,0.11960888653993608,0.060564965009689324,0.039248861372470856,0.003079222049564123,1.0,0
10149,ISIC_0033756,0.5404290556907654,1.0,0.05517629161477089,0.18673646450042725,0.0,0
10150,ISIC_0025567,1.0,0.4307170510292053,0.6346414685249329,0.07865378260612488,0.0,0
10152,ISIC_0072600,0.554548442363739,0.02492167986929417,0.017834382131695747,0.0005338281625881791,1.0,0
10154,ISIC_0070164,1.0,0.7556368112564087,0.002307644113898277,0.9754074215888976,0.0,0
10155,ISIC_0058686,1.0,0.16822490096092224,0.019518159329891205,0.9723728895187378,0.0,0
10156,ISIC_0025003,0.022388754412531853,0.4114631712436676,0.06116843223571777,0.010057401843369007,1.0,0
10157,ISIC_0061098,1.0,0.1151919960975647,0.005328975152224302,0.9193940162658693,0.0,0
10159,ISIC_0026585,0.1013554260134697,1.0,0.8585717678070068,0.014526840299367903,0.0,0
10160,ISIC_0061285,0.005677392706274986,0.06948577612638474,0.4357517957687378,0.033962655812501914,1.0,0
10161,ISIC_0030344,0.5992226004600525,0.18136505782604215,1.0,0.03882396966218949,0.0,0
10162,ISIC_0028574,0.11679504066705705,0.2908999919891357,0.2773682177066803,0.0042518903501331815,1.0,0
10165,ISIC_0014570,1.0,0.09206021577119827,0.7672244906425476,0.00826613325625658,0.0,0
10166,ISIC_0013033,0.024469764903187752,0.372543215751648,0.09976319223642348,1.0,0.0,0
10169,ISIC_0025147,0.08151735365390778,0.09679929912090303,0.07456178963184358,0.00669446587562561,1.0,0
10170,ISIC_0030736,0.014723608270287512,1.0,0.13913820683956146,0.09736979752779007,0.0,0
10171,ISIC_0066405,0.02235778048634529,0.37818199396133423,0.2799712121486664,0.4324551522731781,1.0,0
10172,ISIC_0029202,1.0,0.7781075835227966,0.8467941880226135,0.04766941443085671,0.0,0
10173,ISIC_0028048,0.3037107586860657,0.6406236886978149,0.032595839351415634,0.10420508682727814,1.0,0
10174,ISIC_0034091,0.4130604565143585,1.0,0.2917854785919189,0.1985434740781784,0.0,0
10175,ISIC_0056016,0.11055716872215272,0.005633452441543341,0.3667945861816406,0.020026445388793945,1.0,0
10176,ISIC_0070310,1.0,0.007346728350967169,0.005816309247165918,0.3062451183795929,0.0,0
10178,ISIC_0069544,0.5398817658424377,1.0,0.13736490905284882,0.13121162354946134,0.0,0
10181,ISIC_0024926,0.3167118728160858,0.0810476690530777,1.0,0.03197206556797028,0.0,0
10182,ISIC_0028725,0.1257018893957138,0.21654382348060608,0.009019362740218641,0.05551203340291977,1.0,0
10183,ISIC_0069298,1.0,0.3849538862705231,0.0063208555802702895,0.9432377815246582,0.0,0
10184,ISIC_0071947,0.012542422860860823,1.0,0.3900146484375,0.10619375109672546,0.0,0
10186,ISIC_0064763,1.0,0.5794942378997803,0.0016887139063328507,0.6763488054275513,0.0,0
10189,ISIC_0028757,0.03799208253622055,0.039724308997392654,0.013940352015197277,0.20107032358646396,1.0,0
10190,ISIC_0026416,1.0,0.7705696821212769,0.14691931009292605,0.00766648119315505,0.0,0
10191,ISIC_0032513,0.013263734988868237,0.17981630563735962,1.0,0.08625411987304688,0.0,0
10193,ISIC_0000475,0.0011753111612051725,1.0,0.6051545143127441,0.008337965235114098,0.0,0
10194,ISIC_0028336,0.03287753090262413,1.0,0.06507303565740585,0.19331395626068115,0.0,0
10195,ISIC_0034011,0.4900641739368439,0.0510065108537674,0.033169232308864594,0.023453569039702412,1.0,0
10197,ISIC_0027010,0.2583391964435577,1.0,0.6766399145126343,0.8566426038742065,0.0,0
10198,ISIC_0028351,0.3129893243312836,1.0,0.7951285839080809,0.09874077141284944,0.0,0
10199,ISIC_0058701,0.04511318728327751,0.1847147196531296,0.417196124792099,0.05461732298135757,1.0,0
10203,ISIC_0062020,0.6336894035339355,0.7504100203514099,1.0,0.0557357519865036,0.0,0
10204,ISIC_0032682,0.18736574053764346,1.0,0.7004751563072205,0.2566081285476685,0.0,0
10206,ISIC_0027115,0.07224766910076141,1.0,0.12971565127372742,0.05940248817205429,0.0,0
10207,ISIC_0026761,0.02807300537824631,0.12305143475532533,1.0,0.0027767750434577465,0.0,0
10208,ISIC_0062981,0.43564608693122864,1.0,0.9871881008148192,0.0022503570653498173,0.0,0
10209,ISIC_0061871,0.6679970622062683,1.0,0.26822522282600403,0.5021745562553406,0.0,0
10210,ISIC_0025445,0.3471779227256775,0.05936273559927941,0.5515082478523254,0.062462374567985535,1.0,0
10211,ISIC_0029620,0.03329068049788475,1.0,0.2286252826452255,0.043348267674446106,0.0,0
10212,ISIC_0027426,0.10195891559123993,0.3761811554431915,0.17718185484409332,0.007168299052864312,1.0,0
10213,ISIC_0030209,0.0006765943253412843,0.02082102932035923,0.5625917315483093,0.002842675196006894,1.0,0
10215,ISIC_0058146,0.04107091575860977,1.0,0.2810041010379791,0.07087643444538116,0.0,0
10216,ISIC_0058401,0.2855540812015533,0.019421303644776344,0.5728480815887451,0.013661132194101809,1.0,0
10217,ISIC_0066694,1.0,0.9978504180908204,0.018071215599775314,0.9332566857337952,0.0,0
10219,ISIC_0031782,0.622182309627533,0.1661841720342636,0.12965470552444458,0.01051193103194237,1.0,0
10220,ISIC_0067590,1.0,0.8709439635276794,0.0005943410214968027,0.9804944396018982,0.0,0
10226,ISIC_0068653,0.9046218991279602,0.10234279930591583,1.0,0.14037181437015533,0.0,0
10228,ISIC_0033912,0.2215315401554108,1.0,0.20193469524383545,0.19406531751155853,0.0,0
10230,ISIC_0027564,0.18410816788673398,1.0,0.5883991122245789,0.0471448041498661,0.0,0
10233,ISIC_0056451,0.9761369824409484,1.0,0.21362954378128046,0.9683747887611388,0.0,0
10235,ISIC_0028252,0.6641091108322144,0.0433587059378624,1.0,0.12222861498594285,0.0,0
10236,ISIC_0068699,0.9838131666183472,1.0,0.08387304097414018,0.6405301690101624,0.0,0
10237,ISIC_0030990,0.0676828995347023,0.004771529231220485,0.032850299030542374,0.0180920884013176,1.0,0
10238,ISIC_0030426,0.1963530033826828,1.0,0.1914565712213516,0.07300612330436708,0.0,0
10239,ISIC_0065486,0.5795878767967224,1.0,0.0036712619476020336,0.4795348048210144,0.0,0
10240,ISIC_0029789,0.7527563571929932,1.0,0.5015489459037781,0.7503727078437805,0.0,0
10242,ISIC_0029518,1.0,0.0028848915826529264,0.2871798574924469,0.04546015709638596,0.0,0
10245,ISIC_0033167,0.20242908596992493,0.4075838029384613,0.6003158688545227,0.00047076729242689913,1.0,0
10246,ISIC_0029825,0.16342319548130035,0.7439829111099243,0.08627036213874817,1.0,0.0,0
10247,ISIC_0057453,0.0812208279967308,0.007735322695225476,0.0056263552978634826,0.003381754271686077,1.0,0
10248,ISIC_0032973,1.0,0.6038133502006531,0.4660041034221649,0.036981314420700066,0.0,0
10250,ISIC_0031371,0.00609759334474802,1.0,0.1354283094406128,0.09554915130138396,0.0,0
10252,ISIC_0029952,0.09015073627233504,0.5602958798408508,0.05854170024394989,0.044581782072782516,1.0,0
10253,ISIC_0028124,0.7076160907745361,0.013655224815011023,1.0,0.21846118569374084,0.0,0
10255,ISIC_0055819,0.08591175079345703,0.5159730315208435,0.5870704054832458,0.04807993397116661,1.0,0
10256,ISIC_0068724,1.0,0.02255170606076717,0.001234739669598639,0.9443107843399048,0.0,0
10259,ISIC_0029477,0.06067841500043869,0.00931701622903347,0.018907051533460617,0.006064373999834061,1.0,0
10260,ISIC_0069449,0.00037286075530573726,0.05196775123476982,0.04992321133613586,0.007254134863615036,1.0,0
10263,ISIC_0056273,0.034194685518741615,1.0,0.5272760391235352,0.07557875663042067,0.0,0
10264,ISIC_0027868,0.3015095293521881,1.0,0.7066570520401001,0.008924511261284351,0.0,0
10265,ISIC_0026984,0.060888200998306274,0.052660569548606866,0.6021825671195984,0.016201980412006378,1.0,0
10266,ISIC_0063187,0.0940226912498474,0.06676959246397017,0.4362342059612274,0.07488418370485306,1.0,0
10268,ISIC_0026826,1.0,0.33404266834259033,0.0019656710792332888,0.7307991981506348,0.0,0
10269,ISIC_0069278,1.0,0.958889365196228,0.003549080807715655,0.9883501529693604,0.0,0
10270,ISIC_0034215,0.008161045610904694,0.3454858064651489,0.36195915937423706,0.018155578523874283,1.0,0
10271,ISIC_0025246,0.16197308897972107,1.0,0.07161854952573776,0.017864400520920753,0.0,0
10272,ISIC_0056094,1.0,0.04418371245265007,0.07879781723022461,0.9435891509056092,0.0,0
10273,ISIC_0072710,0.010369552299380302,0.055821109563112266,1.0,0.0022632831241935487,0.0,0
10274,ISIC_0031201,1.0,0.11853250861167908,0.14224548637866974,0.01673963665962219,0.0,0
10275,ISIC_0027437,0.5084855556488037,0.05785732343792915,0.09449651837348938,0.12508571147918698,1.0,0
10277,ISIC_0065118,0.27526408433914185,0.0134666059166193,0.4861355125904083,0.014260675758123396,1.0,0
10278,ISIC_0029918,0.008721835911273956,1.0,0.17268230020999908,0.2302943170070648,0.0,0
10279,ISIC_0053799,1.0,0.7717530727386475,0.018815966323018074,0.9653052687644958,0.0,0
10280,ISIC_0068387,0.26150742173194885,0.015820316970348358,1.0,0.2125622183084488,0.0,0
10283,ISIC_0027129,1.0,0.3517746329307556,0.527420163154602,0.0017607359914109109,0.0,0
10284,ISIC_0033548,0.016247393563389778,0.0074033220298588285,0.12599405646324158,0.0009962088661268351,1.0,0
10285,ISIC_0068968,0.018057074397802356,0.4032737612724304,0.2799278199672699,0.00012182926002424209,1.0,0
10286,ISIC_0025075,0.2368110865354538,1.0,0.24935029447078705,0.07578447461128235,0.0,0
10287,ISIC_0024988,0.1017414778470993,0.26093751192092896,0.0156471598893404,0.00697888620197773,1.0,0
10289,ISIC_0032325,0.0013047617394477131,1.0,0.0652463287115097,0.16212540864944458,0.0,0
10290,ISIC_0063807,1.0,0.7427082061767578,0.0010822834447026253,0.9357101321220398,0.0,0
10291,ISIC_0032319,0.005221094470471144,1.0,0.024449417367577556,0.016260473057627678,0.0,0
10292,ISIC_0066550,0.6179644465446472,1.0,0.15928521752357486,0.032125264406204224,0.0,0
10293,ISIC_0057440,0.32644757628440857,1.0,0.01443507429212332,0.30714595317840576,0.0,0
10296,ISIC_0026616,0.5437074303627014,1.0,0.2780941128730774,0.0014671556418761609,0.0,0
10297,ISIC_0063320,1.0,0.036594394594430917,0.0307002067565918,0.9316883087158204,0.0,0
10298,ISIC_0071619,1.0,0.6693122386932373,0.5567952990531921,0.2290413826704025,0.0,0
10299,ISIC_0026542,0.03909449651837349,1.0,0.4078145623207092,0.015653224661946297,0.0,0
10300,ISIC_0030633,0.042605914175510406,1.0,0.5855134725570679,0.004382313694804907,0.0,0
10301,ISIC_0027994,0.004543812479823828,1.0,0.07967443764209747,0.012621934525668621,0.0,0
10302,ISIC_0027519,0.1336228847503662,0.004187149927020073,0.038827255368232734,0.022855648770928383,1.0,0
10303,ISIC_0028293,0.1977057307958603,0.056937102228403084,0.007820975966751575,1.0,0.0,0
10307,ISIC_0025843,0.5233613848686218,0.6232354044914246,0.4632910788059234,0.010477492585778236,1.0,0
10308,ISIC_0031508,0.2072596102952957,1.0,0.21342889964580536,0.019084684550762177,0.0,0
10310,ISIC_0072928,0.8647386431694031,1.0,0.024200769141316414,0.4393028616905213,0.0,0
10312,ISIC_0033870,0.006478078197687864,1.0,0.021424993872642517,0.0009826315799728038,0.0,0
10313,ISIC_0068613,1.0,0.157603919506073,0.0021677685435861353,0.970152735710144,0.0,0
10315,ISIC_0026028,0.019538342952728268,0.0671621710062027,1.0,0.0012581059709191322,0.0,0
10316,ISIC_0025344,0.0329681858420372,0.4758124649524689,0.17126832902431488,0.0011506709270179274,1.0,0
10317,ISIC_0028383,0.018584735691547397,0.02213897742331028,0.22519786655902865,0.027392806485295296,1.0,0
10319,ISIC_0053889,1.0,0.021878916770219803,0.02073816210031509,0.9728465080261229,0.0,0
10322,ISIC_0031194,1.0,0.7277253866195679,0.7948164939880371,0.0006328325835056603,0.0,0
10323,ISIC_0027754,0.4391137957572937,0.16039952635765076,1.0,0.026893530040979385,0.0,0
10325,ISIC_0026537,0.4093458652496338,0.049414724111557014,0.04671283811330795,0.20291881263256076,1.0,0
10327,ISIC_0031575,0.04795318096876144,1.0,0.7850450277328491,0.08541955798864365,0.0,0
10329,ISIC_0026460,1.0,0.5801956653594971,0.4990048706531525,0.03393228724598885,0.0,0
10330,ISIC_0031176,0.0005870002205483615,1.0,0.0069079422391951075,0.045037489384412766,0.0,0
10332,ISIC_0053936,0.8607019782066345,1.0,0.04613478481769562,0.19042623043060306,0.0,0
10333,ISIC_0014191,0.9893255829811096,1.0,0.17845971882343292,0.9898539185523988,0.0,0
10334,ISIC_0031184,0.4383094906806946,1.0,0.21574430167675016,0.11199144273996353,0.0,0
10335,ISIC_0054797,0.16882029175758362,1.0,0.2293465733528137,0.12403420358896255,0.0,0
10339,ISIC_0073043,0.33323538303375244,1.0,0.2958809733390808,0.017496813088655472,0.0,0
10340,ISIC_0072397,0.039989493787288666,0.598710834980011,0.0443057119846344,0.00923158507794142,1.0,0
10341,ISIC_0065134,0.1148219108581543,0.6449143290519714,1.0,0.016322888433933258,0.0,0
10343,ISIC_0026012,0.9573361873626708,0.3918491303920746,0.04337206482887268,1.0,0.0,0
10344,ISIC_0030493,0.5723266005516052,1.0,0.17664065957069394,0.04041659459471703,0.0,0
10346,ISIC_0067273,1.0,0.6650267243385315,0.09509676694869997,0.9454820156097412,0.0,0
10347,ISIC_0060321,0.002687952481210232,0.00807632878422737,0.2351512312889099,6.715887866448611e-05,1.0,0
10348,ISIC_0034166,0.18649245798587802,0.5360807776451111,0.0327521376311779,0.0065330355428159246,1.0,0
10349,ISIC_0031580,0.3101196587085724,1.0,0.2356211543083191,0.04209338128566742,0.0,0
10350,ISIC_0032702,1.0,0.11104921251535416,0.014751252718269825,0.8376320600509644,0.0,0
10352,ISIC_0031952,0.013250167481601238,1.0,0.7462375164031982,0.007336759939789772,0.0,0
10359,ISIC_0054357,0.2987795174121857,0.1323421746492386,0.2524409294128418,0.009687072597444056,1.0,0
10361,ISIC_0014504,0.9457786083221436,0.009196041151881218,1.0,0.9639336466789246,0.0,0
10362,ISIC_0068750,0.7711129784584045,1.0,0.20395462214946747,0.3343988656997681,0.0,0
10364,ISIC_0024741,0.2347079813480377,0.2348051518201828,1.0,0.1407744288444519,0.0,0
10368,ISIC_0058683,0.2084244191646576,1.0,0.11870667338371275,0.0030632009729743004,0.0,0
10369,ISIC_0029190,0.5738623142242432,0.04124535620212555,0.3223174214363098,1.0,0.0,0
10371,ISIC_0031800,0.07754343748092651,0.433492511510849,0.3928489685058594,0.029942698776721958,1.0,0
10372,ISIC_0071190,1.0,0.10468684881925584,0.03121330216526985,0.9294251203536988,0.0,0
10373,ISIC_0027503,0.02170407027006149,0.0014338482869789006,0.14027369022369385,0.11119866371154784,1.0,0
10374,ISIC_0028206,0.06467091292142868,1.0,0.053399063646793365,0.02601439505815506,0.0,0
10375,ISIC_0063211,0.012865973636507988,1.0,0.4264423251152039,0.003987567499279976,0.0,0
10378,ISIC_0059639,0.0004799460875801742,1.0,0.5145787596702576,0.07349096238613129,0.0,0
10379,ISIC_0031626,0.05928923934698105,1.0,0.12170948088169098,0.042437516152858734,0.0,0
10380,ISIC_0064097,0.009736115112900734,1.0,0.12427417933940887,0.0006486095953732729,0.0,0
10381,ISIC_0024371,0.19810126721858975,1.0,0.24811363220214844,0.17698673903942108,0.0,0
10382,ISIC_0030632,0.03961438313126564,0.12866587936878204,0.008688378147780895,0.008150416426360605,1.0,0
10384,ISIC_0030674,0.00913977064192295,0.1030990406870842,0.632509708404541,0.010890104807913305,1.0,0
10387,ISIC_0030011,0.008950436487793922,1.0,0.6792556047439575,0.06989824026823044,0.0,0
10388,ISIC_0025106,0.16364127397537231,1.0,0.7976649403572083,0.4015949964523315,0.0,0
10389,ISIC_0029450,0.0018658542539924388,0.1681879162788391,0.02978251129388809,0.0067719873040914536,1.0,0
10390,ISIC_0026860,0.17357255518436432,0.3626766502857208,0.09915778040885924,0.018713744357228283,1.0,0
10391,ISIC_0059659,0.06834381818771362,1.0,0.06591875851154327,0.006158377043902874,0.0,0
10392,ISIC_0028891,1.0,0.07521643489599228,0.2565257549285889,0.6899351477622986,0.0,0
10393,ISIC_0030334,1.0,0.04321805015206337,0.01571754366159439,0.19634117186069489,0.0,0
10394,ISIC_0065300,0.4764628708362579,0.044614363461732864,0.5514757633209229,0.00527062127366662,1.0,0
10395,ISIC_0070038,0.0054131895303726205,1.0,0.31507623195648193,0.056275319308042526,0.0,0
10398,ISIC_0063914,0.00016095790488179773,1.0,0.59144526720047,0.0009784364374354482,0.0,0
10400,ISIC_0031805,0.0162386242300272,1.0,0.21262408792972565,0.016552485525608063,0.0,0
10405,ISIC_0062414,0.6347582936286926,1.0,0.003271309193223715,0.37602272629737854,0.0,0
10406,ISIC_0032505,0.19278760254383087,1.0,0.7592876553535461,0.015058279037475588,0.0,0
10408,ISIC_0066503,0.025292489677667614,1.0,0.9303351044654846,0.02802770584821701,0.0,0
10409,ISIC_0026634,0.32443609833717346,1.0,0.1061352640390396,0.27847522497177124,0.0,0
10411,ISIC_0054478,0.00013283672160468996,1.0,0.2599154710769653,0.0003245896950829774,0.0,0
10412,ISIC_0057935,0.15596432983875275,1.0,0.00015265200636349618,0.030832061544060707,0.0,0
10414,ISIC_0033549,0.023323075845837597,1.0,0.10935470461845398,0.0006272464524954557,0.0,0
